area,bbox_xyxy,mean_score,peak_score,component_score,scene,camera,image_name,frame_idx,depth_source,mask_source,flow_source,local_component_rank,depth_edge_mean,temporal_depth_mean,confidence_edge_mean,low_confidence_mean,occlusion_gate_mean,mask_boundary_mean,flow_valid_boundary_mean,flow_mag_boundary_mean,dynamic_boundary_mean,static_delta_boundary_mean,flicker_boundary_mean,component_id
14,"[448, 368, 544, 464]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0099,99,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0099.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0099.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0099.npz,1,0.15791663527488708,0.3354506492614746,0.3045659363269806,0.45794498920440674,0.38369515538215637,0.04477550834417343,0.057966575026512146,0.5846813321113586,0.6652661561965942,0.7418537139892578,0.05890900269150734,cut_roasted_beef_depth_341_cam00_0099
14,"[192, 384, 288, 480]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0214,214,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0214.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0214.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0214.npz,2,0.1836499571800232,0.5532101988792419,0.30427202582359314,0.46924856305122375,0.38906651735305786,0.05608755350112915,0.062127258628606796,0.3730494976043701,0.6583306789398193,0.7544174194335938,0.06672268360853195,cut_roasted_beef_depth_342_cam00_0214
14,"[16, 320, 112, 416]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0241,241,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0241.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0241.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0241.npz,1,0.18307910859584808,0.42612069845199585,0.2586327791213989,0.4954700767993927,0.38573023676872253,0.047582369297742844,0.06416383385658264,0.5583809018135071,0.659920871257782,0.7481909990310669,0.05644935369491577,cut_roasted_beef_depth_343_cam00_0241
13,"[224, 224, 320, 320]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0036,36,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0036.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0036.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0036.npz,0,0.1811406910419464,0.25986534357070923,0.3235659897327423,0.45782071352005005,0.3696507513523102,0.027692191302776337,0.04728475958108902,0.7376258969306946,0.651897132396698,0.7294912934303284,0.04445164278149605,cut_roasted_beef_depth_344_cam00_0036
13,"[224, 368, 320, 464]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0070,70,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0070.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0070.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0070.npz,0,0.18600454926490784,0.3461850881576538,0.30150309205055237,0.4610573649406433,0.3706931173801422,0.0331600196659565,0.042639728635549545,0.44135943055152893,0.6581352353096008,0.7313877940177917,0.04834097623825073,cut_roasted_beef_depth_345_cam00_0070
13,"[224, 208, 320, 304]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0088,88,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0088.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0088.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0088.npz,1,0.15598124265670776,0.3392135798931122,0.29949989914894104,0.477546364068985,0.38217881321907043,0.048244692385196686,0.0484226755797863,0.5604962706565857,0.663392961025238,0.7392247915267944,0.061339471489191055,cut_roasted_beef_depth_346_cam00_0088
13,"[416, 240, 512, 336]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0093.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0093.npz,0,0.18751059472560883,0.48384448885917664,0.291588693857193,0.4655098617076874,0.3803565204143524,0.04194239154458046,0.04868818819522858,0.5920515060424805,0.6654937267303467,0.7430353760719299,0.0636882483959198,cut_roasted_beef_depth_347_cam00_0093
13,"[432, 240, 528, 336]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0093.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0093.npz,1,0.18751059472560883,0.48384448885917664,0.291588693857193,0.4655098617076874,0.3803565204143524,0.04194239154458046,0.04868818819522858,0.5920515060424805,0.6654937267303467,0.7430353760719299,0.0636882483959198,cut_roasted_beef_depth_348_cam00_0093
13,"[448, 240, 544, 336]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0093.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0093.npz,2,0.18751059472560883,0.48384448885917664,0.291588693857193,0.4655098617076874,0.3803565204143524,0.04194239154458046,0.04868818819522858,0.5920515060424805,0.6654937267303467,0.7430353760719299,0.0636882483959198,cut_roasted_beef_depth_349_cam00_0093
13,"[208, 240, 304, 336]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0094,94,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0094.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0094.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0094.npz,0,0.1587078720331192,0.358974426984787,0.30741772055625916,0.46025726199150085,0.37969765067100525,0.04085991531610489,0.04878155514597893,0.5932273864746094,0.6663720011711121,0.7420520782470703,0.06369408220052719,cut_roasted_beef_depth_350_cam00_0094
