area,bbox_xyxy,mean_score,peak_score,component_score,scene,image_name,frame_idx,mask_source,flow_source,local_component_rank,mask_boundary_mean,flow_valid_boundary_mean,flow_mag_boundary_mean,dynamic_boundary_mean,static_delta_boundary_mean,flicker_boundary_mean,component_id
890,"[256, 384, 320, 448]",0.9130898714065552,1.0,0.9304718971252441,sear_steak,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0093.npz,0,0.046231456100940704,0.03867453336715698,0.6064125895500183,0.5817461013793945,0.6636351346969604,0.03007305972278118,sear_steak_boundary_015_cam00_0093
214,"[224, 320, 288, 384]",0.913084089756012,1.0,0.9304672718048097,sear_steak,cam00_0095,95,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0095.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0095.npz,1,0.04076654464006424,0.03567218780517578,0.6879311203956604,0.5812267065048218,0.6631507873535156,0.030003033578395844,sear_steak_boundary_016_cam00_0095
246,"[0, 384, 64, 448]",0.9130080342292786,1.0,0.9304064273834229,sear_steak,cam00_0086,86,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0086.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0086.npz,1,0.03730028122663498,0.028080249205231667,0.5617567300796509,0.5800508856773376,0.661038339138031,0.03029189072549343,sear_steak_boundary_017_cam00_0086
494,"[352, 160, 416, 224]",0.9129554033279419,1.0,0.9303643226623535,sear_steak,cam00_0088,88,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0088.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0088.npz,1,0.04094744473695755,0.03184995800256729,0.49508070945739746,0.5802580714225769,0.6607787013053894,0.030691619962453842,sear_steak_boundary_018_cam00_0088
974,"[320, 416, 384, 480]",0.9121663570404053,1.0,0.9297330856323243,sear_steak,cam00_0102,102,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0102.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0102.npz,2,0.03419873118400574,0.03658251836895943,0.3834424614906311,0.5835580229759216,0.6642361879348755,0.026297515258193016,sear_steak_boundary_019_cam00_0102
204,"[256, 416, 320, 480]",0.9117646217346191,1.0,0.9294116973876954,sear_steak,cam00_0138,138,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0138.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0138.npz,0,0.016683589667081833,0.025358006358146667,0.6405616998672485,0.5834792256355286,0.6724350452423096,0.014973798766732216,sear_steak_boundary_020_cam00_0138
225,"[288, 160, 352, 224]",0.9102222323417664,1.0,0.928177785873413,sear_steak,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0093.npz,1,0.046231456100940704,0.03867453336715698,0.6064125895500183,0.5817461013793945,0.6636351346969604,0.03007305972278118,sear_steak_boundary_021_cam00_0093
211,"[288, 160, 352, 224]",0.9097157120704651,1.0,0.9277725696563721,sear_steak,cam00_0092,92,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0092.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0092.npz,1,0.04719722643494606,0.029107291251420975,0.6862242221832275,0.5812588334083557,0.6632762551307678,0.030385257676243782,sear_steak_boundary_022_cam00_0092
868,"[256, 416, 320, 480]",0.9095622301101685,1.0,0.9276497840881348,sear_steak,cam00_0173,173,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0173.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0173.npz,0,0.03715147823095322,0.03761247918009758,0.5003501176834106,0.5835609436035156,0.6699753999710083,0.029918421059846878,sear_steak_boundary_023_cam00_0173
746,"[256, 416, 320, 480]",0.9086461663246155,1.0,0.9269169330596925,sear_steak,cam00_0172,172,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0172.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0172.npz,0,0.040010854601860046,0.028395364060997963,0.6030484437942505,0.5841561555862427,0.6697361469268799,0.0315319262444973,sear_steak_boundary_024_cam00_0172
577,"[256, 416, 320, 480]",0.9071056842803955,1.0,0.9256845474243165,sear_steak,cam00_0203,203,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0203.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0203.npz,0,0.03327672928571701,0.03111177310347557,0.5840539932250977,0.5874502658843994,0.6543917655944824,0.0273391455411911,sear_steak_boundary_025_cam00_0203
81,"[64, 416, 128, 480]",0.9061728715896606,1.0,0.9249382972717286,sear_steak,cam00_0035,35,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0035.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0035.npz,0,0.03053697943687439,0.028179451823234558,0.38921666145324707,0.5798875093460083,0.6456415057182312,0.0321563221514225,sear_steak_boundary_026_cam00_0035
355,"[320, 443, 384, 507]",0.904647946357727,1.0,0.9237183570861818,sear_steak,cam00_0204,204,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0204.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0204.npz,0,0.03419581428170204,0.03165155276656151,0.532290518283844,0.586595356464386,0.6541087627410889,0.028564592823386192,sear_steak_boundary_027_cam00_0204
222,"[256, 416, 320, 480]",0.9171169996261597,0.9500000476837158,0.9236936092376709,sear_steak,cam00_0093,93,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0093.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0093.npz,2,0.046231456100940704,0.03867453336715698,0.6064125895500183,0.5817461013793945,0.6636351346969604,0.03007305972278118,sear_steak_boundary_028_cam00_0093
425,"[384, 443, 448, 507]",0.9042352437973022,1.0,0.9233881950378418,sear_steak,cam00_0031,31,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0031.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0031.npz,0,0.03923473879694939,0.03681010380387306,0.45497938990592957,0.5797620415687561,0.6442643404006958,0.03624114394187927,sear_steak_boundary_029_cam00_0031
37,"[64, 416, 128, 480]",0.9040540456771851,1.0,0.923243236541748,sear_steak,cam00_0040,40,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0040.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0040.npz,0,0.015157615765929222,0.028369104489684105,0.4631578028202057,0.579613208770752,0.6498313546180725,0.024520616978406906,sear_steak_boundary_030_cam00_0040
642,"[256, 416, 320, 480]",0.9038941860198975,1.0,0.9231153488159181,sear_steak,cam00_0202,202,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0202.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0202.npz,0,0.03179452195763588,0.03637535870075226,0.6088985204696655,0.5868462920188904,0.6555763483047485,0.027867255732417107,sear_steak_boundary_031_cam00_0202
171,"[64, 416, 128, 480]",0.9032163619995117,1.0,0.9225730895996094,sear_steak,cam00_0007,7,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0007.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0007.npz,0,0.03187038376927376,0.025617683306336403,0.7197518944740295,0.5809466242790222,0.6370429396629333,0.029156891629099846,sear_steak_boundary_032_cam00_0007
496,"[320, 443, 384, 507]",0.9029233455657959,1.0,0.9223386764526367,sear_steak,cam00_0173,173,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0173.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0173.npz,1,0.03715147823095322,0.03761247918009758,0.5003501176834106,0.5835609436035156,0.6699753999710083,0.029918421059846878,sear_steak_boundary_033_cam00_0173
286,"[384, 384, 448, 448]",0.9022727012634277,1.0,0.9218181610107423,sear_steak,cam00_0011,11,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0011.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0011.npz,0,0.03708728775382042,0.033737730234861374,0.6736487746238708,0.5794206261634827,0.6392487287521362,0.031009651720523834,sear_steak_boundary_034_cam00_0011
205,"[256, 416, 320, 480]",0.902195155620575,1.0,0.92175612449646,sear_steak,cam00_0099,99,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0099.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0099.npz,1,0.034645143896341324,0.04313282668590546,0.5162488222122192,0.5831640958786011,0.6655520796775818,0.024832813069224358,sear_steak_boundary_035_cam00_0099
450,"[288, 443, 352, 507]",0.9018888473510742,1.0,0.9215110778808595,sear_steak,cam00_0204,204,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/motion_priors/masks/cam00_0204.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/sear_steak/flow/cam00_0204.npz,1,0.03419581428170204,0.03165155276656151,0.532290518283844,0.586595356464386,0.6541087627410889,0.028564592823386192,sear_steak_boundary_036_cam00_0204
